State,Sex,Age,Date,CumEpi,CumExc,CumPos,Exposure
Arizona,t,65,2020-07-15,1609.877744534671,1609.877744534671,1609.877744534671,384575.8138797253
Arizona,t,65,2020-08-15,2103.918017393553,2103.918017393553,2103.918017393553,462496.90213418787
Arizona,t,65,2020-09-15,2207.958613189934,2207.958613189934,2207.958613189934,540753.233499163
Arizona,t,65,2020-10-15,2358.8766325694382,2358.8766325694382,2358.8766325694382,619344.0043630361
Arizona,t,65,2020-11-15,2607.3042590742994,2607.3042590742994,2607.3042590742994,698267.9526465283
Arizona,t,65,2020-12-15,3555.255544677925,3555.255544677925,3555.255544677925,777523.3578026961
Arizona,t,65,2021-01-15,4753.462426324672,4753.462426324672,4753.462426324672,857108.0408169316
Arizona,t,65,2021-02-15,5190.559474969465,5190.559474969465,5190.559474969465,937019.3642069626
Arizona,t,65,2021-03-15,5412.883181646121,5412.883181646121,5412.883181646121,1017254.2320228522
Arizona,t,65,2021-04-15,5564.833083478061,5564.833083478061,5564.833083478061,1097809.089846999
Arizona,t,75,2020-03-15,174.79060176728285,174.79060176728285,174.79060176728285,34722.275475130184
Arizona,t,75,2020-04-15,308.57012295782715,308.57012295782715,308.57012295782715,69605.11904432013
Arizona,t,75,2020-05-15,469.9131546738522,469.9131546738522,469.9131546738522,104648.81658906481
Arizona,t,75,2020-06-15,835.8273687862388,835.8273687862388,835.8273687862388,139853.69237244094
Arizona,t,75,2020-07-15,1578.847493574121,1578.847493574121,1578.847493574121,175220.10903910687
Arizona,t,75,2020-08-15,1980.1782465287454,1980.1782465287454,1980.1782465287454,210748.56676782283
Arizona,t,75,2020-09-15,2073.977519628979,2073.977519628979,2073.977519628979,246440.09988153132
Arizona,t,75,2020-10-15,2202.8957621421428,2202.8957621421428,2202.8957621421428,282296.3759998773
Arizona,t,75,2020-11-15,2443.6599052642446,2443.6599052642446,2443.6599052642446,318319.69603920804
Arizona,t,75,2020-12-15,3535.134826204058,3535.134826204058,3535.134826204058,354512.99421257334
Arizona,t,75,2021-01-15,4875.2011328813205,4875.2011328813205,4875.2011328813205,390879.83802972524
Arizona,t,75,2021-02-15,5131.2553697515195,5131.2553697515195,5131.2553697515195,427424.42829711834
Arizona,t,75,2021-03-15,5327.530206852358,5327.530206852358,5327.530206852358,464151.5991179096
Arizona,t,75,2021-04-15,5327.530206852358,5260.406763379006,5327.530206852358,501066.8178919584
Arizona,t,85,2020-03-15,0,44.844172947043944,44.844172947043944,13617.240580642276
Arizona,t,85,2020-04-15,165.47425253288975,210.3184254799337,210.3184254799337,27269.42894880472
Arizona,t,85,2020-05-15,365.68026925020035,410.5244421972443,410.5244421972443,40956.7915202121
Arizona,t,85,2020-06-15,710.9372050485679,755.7813779956118,755.7813779956118,54679.50929285057
Arizona,t,85,2020-07-15,1505.5296432067407,1550.3738161537847,1550.3738161537847,68437.7178469677
Arizona,t,85,2020-08-15,1842.6773696181112,1887.5215425651552,1887.5215425651552,82231.51614417961
Arizona,t,85,2020-09-15,1842.6773696181112,1950.7327759181055,1950.7327759181055,96061.00172389943
Arizona,t,85,2020-10-15,1842.6773696181112,2031.970153124034,2031.970153124034,109926.27950244451
Arizona,t,85,2020-11-15,2053.8075023538913,2243.100285859814,2243.100285859814,123827.46177303635
Arizona,t,85,2020-12-15,3095.754872921699,3285.047656427622,3285.047656427622,137764.66820580067
Arizona,t,85,2021-01-15,4091.4803354441465,4280.773118950069,4280.773118950069,151738.02584776733
Arizona,t,85,2021-02-15,4091.4803354441465,4182.176041566104,4280.773118950069,165747.6691228704
Arizona,t,85,2021-03-15,4091.4803354441465,4166.822735509988,4280.773118950069,179793.7398319481
Arizona,t,85,2021-04-15,4091.4803354441465,3958.9092651489327,4280.773118950069,193876.38715274286
Arkansas,f,0,2020-03-15,0,14.796437102214256,14.796437102214256,63790.61005124162
Arkansas,f,0,2020-04-15,0,21.75732004999159,21.75732004999159,127589.14779752749
Arkansas,f,0,2020-05-15,0,28.88219437236259,28.88219437236259,191395.54928777684
Arkansas,f,0,2020-06-15,27.288364876845584,56.170559249208175,56.170559249208175,255209.80795634206
Arkansas,f,0,2020-07-15,27.288364876845584,62.621868119273884,62.621868119273884,319031.97462300875
Arkansas,f,0,2020-08-15,27.288364876845584,67.23552951991195,67.23552951991195,382862.1572046749
Arkansas,f,0,2020-09-15,27.288364876845584,76.01090862575381,76.01090862575381,446700.5195620683
Arkansas,f,0,2020-10-15,27.288364876845584,86.94732806207384,86.94732806207384,510547.2812114256
Arkansas,f,0,2020-11-15,27.288364876845584,95.04406847533386,95.04406847533386,574402.7173244925
Arkansas,f,0,2020-12-15,27.288364876845584,103.30036909909671,103.30036909909671,638267.1587285238
Arkansas,f,0,2021-01-15,27.288364876845584,118.71542831533777,118.71542831533777,702140.991906283
Arkansas,f,0,2021-02-15,27.288364876845584,130.2884042111859,130.2884042111859,766024.6589960427
Arkansas,f,0,2021-03-15,46.01837579678108,149.0184151311214,149.0184151311214,829918.6577915846
Arkansas,f,0,2021-04-15,46.01837579678108,160.90454022466199,160.90454022466199,893823.5417421993
Arkansas,f,40,2020-03-15,0,6.088414321666278,6.088414321666278,41325.762917582506
Arkansas,f,40,2020-04-15,0,17.33976400929052,17.33976400929052,82654.1671347736
Arkansas,f,40,2020-05-15,0,30.793964641201853,30.793964641201853,123985.33043243182
Arkansas,f,40,2020-06-15,50.95147499140472,81.74543963260658,81.74543963260658,165319.34105779036
Arkansas,f,40,2020-07-15,128.2634127718667,159.05737741306856,159.05737741306856,206656.257724457
Arkansas,f,40,2020-08-15,232.96880927227804,263.7627739134799,263.7627739134799,247996.10235821817
Arkansas,f,40,2020-09-15,299.9797503757279,330.7737150169297,330.7737150169297,289338.8310802545
Arkansas,f,40,2020-10-15,399.80086870564884,430.5948333468507,430.5948333468507,330684.32695294486
Arkansas,f,40,2020-11-15,478.1631491584368,508.9571137996386,508.9571137996386,372032.39997986634
Arkansas,f,40,2020-12-15,631.4389219732371,662.232886614439,662.232886614439,413382.7871057943
Arkansas,f,40,2021-01-15,748.6480069572634,779.4419715984652,779.4419715984652,454735.1522167023
Arkansas,f,40,2021-02-15,839.9370795018823,870.7310441430842,870.7310441430842,496089.0861397621
Arkansas,f,40,2021-03-15,893.6405511555556,924.4345157967575,924.4345157967575,537444.1066433437
Arkansas,f,40,2021-04-15,893.6405511555556,955.0643006348215,955.0643006348215,578799.6584370154
Arkansas,f,65,2020-03-15,0,-6.8826847170215615,0,13784.8480359767
Arkansas,f,65,2020-04-15,0,-8.370509569102268,0,27605.042853806302
Arkansas,f,65,2020-05-15,0,9.312001410124964,17.68251097922723,41460.7987497104
Arkansas,f,65,2020-06-15,0,30.96696736870993,39.3374769378122,55352.324784731114
Arkansas,f,65,2020-07-15,65.89876672945817,96.8657340981681,105.23624366727037,69279.82478473111
Arkansas,f,65,2020-08-15,138.50287351147387,169.4698408801838,177.84035044928606,83243.46796323791
Arkansas,f,65,2020-09-15,206.28392224653314,237.25088961524307,245.62139918434534,97243.27141282105
Arkansas,f,65,2020-10-15,292.5444606507443,323.51142801945423,331.8819375885565,111279.0707279364
Arkansas,f,65,2020-11-15,388.1426448435059,419.1096122122158,427.4801217813181,125350.52000492619
Arkansas,f,65,2020-12-15,520.9333512828669,551.9003186515768,560.270828220679,139457.091842019
Arkansas,f,65,2021-01-15,681.6819165734163,712.6488839421263,721.0193935112285,153598.07733932976
Arkansas,f,65,2021-02-15,681.6819165734163,736.2976029675899,744.6681125366922,167772.58609885967
Arkansas,f,65,2021-03-15,681.6819165734163,766.7735961813971,775.1441057504994,181979.5462244964
Arkansas,f,65,2021-04-15,681.6819165734163,787.8029265543626,796.1734361234649,196217.70432201383
Arkansas,f,75,2020-03-15,0,-17.807177867932694,0,7214.025866042954
Arkansas,f,75,2020-04-15,0,-51.06786407024879,0,14441.286639249247
Arkansas,f,75,2020-05-15,0,-85.12589027090729,0,21681.60973574712
Arkansas,f,75,2020-06-15,0,-55.0063278020985,30.119562468808795,28934.86090713163
Arkansas,f,75,2020-07-15,0,-43.560332587364314,41.56555768354298,36200.94424046467
Arkansas,f,75,2020-08-15,87.39697686369817,43.83664427633386,128.96253454724115,43479.82475153646
Arkansas,f,75,2020-09-15,144.25126322451746,100.69093063715314,185.81682090806044,50771.618757911514
Arkansas,f,75,2020-10-15,260.37113107747683,216.81079849011252,301.9366887610198,58076.61647219019
Arkansas,f,75,2020-11-15,376.2201633069686,332.65983071960426,417.78572099051155,65395.2820020086
Arkansas,f,75,2020-12-15,536.8933070855383,493.33297449817394,578.4588647690812,72728.2533500387
Arkansas,f,75,2021-01-15,661.1777479445323,617.617415357168,702.7433056280753,80076.34241398826
Arkansas,f,75,2021-02-15,661.1777479445323,639.7540678763107,724.8799581472181,87440.53498660079
Arkansas,f,75,2021-03-15,661.1777479445323,604.1650922748389,724.8799581472181,94821.9907556557
Arkansas,f,75,2021-04-15,661.1777479445323,563.0951370967689,724.8799581472181,102222.04330396812
Arkansas,f,85,2020-03-15,0,-8.913440048329619,0,3643.2845590211
Arkansas,f,85,2020-04-15,0,-30.007763892333912,0,7290.602912546616
Arkansas,f,85,2020-05-15,0,4.9077332124406325,34.915497104774545,10941.890910974005
Arkansas,f,85,2020-06-15,0,19.47546898929221,49.48323288162612,14597.034028178185
Arkansas,f,85,2020-07-15,0,56.0512379450123,86.05900183734622,18255.867361511515
Arkansas,f,85,2020-08-15,134.35836830604381,190.40960625105612,220.41737014339003,21918.186579064914
Arkansas,f,85,2020-09-15,214.4743447770348,270.5255827220471,300.533346614381,25583.791708712222
Arkansas,f,85,2020-10-15,363.30922998453735,419.36046792954966,449.36823182188357,29252.498085371306
Arkansas,f,85,2020-11-15,568.4743570877533,624.5255950327656,654.5333589250995,32924.13635100406
Arkansas,f,85,2020-12-15,774.3129900375518,830.3642279825641,860.371991874898,36598.5524546164
Arkansas,f,85,2021-01-15,961.6949343062031,1017.7461722512155,1047.7539361435493,40275.60765225829
Arkansas,f,85,2021-02-15,961.6949343062031,1012.1893194489905,1047.7539361435493,43955.178507023666
Arkansas,f,85,2021-03-15,961.6949343062031,980.8354241989716,1047.7539361435493,47637.15688905055
Arkansas,f,85,2021-04-15,961.6949343062031,905.5942164074249,1047.7539361435493,51321.449975520954
Arkansas,m,0,2020-03-15,0,-0.07106215296096252,0,65651.11447660624
Arkansas,m,0,2020-04-15,0,4.671467938659774,4.742530091620736,131310.48263014597
Arkansas,m,0,2020-05-15,25.507755572373725,30.1792235110335,30.25028566399446,196978.0791801037
Arkansas,m,0,2020-06-15,52.42416530295232,57.09563324161209,57.166695394573054,262653.94697065215
Arkansas,m,0,2020-07-15,52.42416530295232,77.26548463303209,77.33654678599305,328338.19697065215
Arkansas,m,0,2020-08-15,52.42416530295232,85.160523270988,85.23158542394896,394031.0055501934
Arkansas,m,0,2020-09-15,52.42416530295232,106.45908319507356,106.53014534803452,459732.60358675715
Arkansas,m,0,2020-10-15,78.88271743822388,132.91763533034512,132.98869748330608,525443.2737417567
Arkansas,m,0,2020-11-15,78.88271743822388,146.51203357644212,146.58309572940308,591163.3504605376
Arkansas,m,0,2020-12-15,103.10699966780956,170.7363158060278,170.80737795898875,656893.2199723776
Arkansas,m,0,2021-01-15,103.10699966780956,182.95884808343726,183.02991023639822,722633.3202904868
Arkansas,m,0,2021-02-15,103.10699966780956,194.78698870406333,194.8580508570243,788384.141212007
Arkansas,m,0,2021-03-15,131.7311350268904,223.41112406314417,223.48218621610513,854146.2243180126
Arkansas,m,0,2021-04-15,131.7311350268904,233.86512038785744,233.9361825408184,919920.1629735101
Arkansas,m,40,2020-03-15,0,22.54783474405417,22.54783474405417,39883.295538153536
Arkansas,m,40,2020-04-15,0,35.69771648422255,35.69771648422255,79776.37162172212
Arkansas,m,40,2020-05-15,0,55.639564955081255,55.639564955081255,119679.27840763827
Arkansas,m,40,2020-06-15,68.41222019546751,124.05178515054877,124.05178515054877,159592.0322208156
Arkansas,m,40,2020-07-15,150.34643644269607,205.98600139777733,205.98600139777733,199514.61555414894
Arkansas,m,40,2020-08-15,265.5434483023179,321.1830132573992,321.1830132573992,239446.97054430537
Arkansas,m,40,2020-09-15,356.0378375279886,411.67740248306984,411.67740248306984,279388.9728748892
Arkansas,m,40,2020-10-15,414.89301092061754,470.5325758756988,470.5325758756988,319340.42525223305
Arkansas,m,40,2020-11-15,511.9290180521555,567.5685830072368,567.5685830072368,359301.057405398
Arkansas,m,40,2020-12-15,667.3056612545691,722.9452262096504,722.9452262096504,399270.52608617337
Arkansas,m,40,2021-01-15,859.8056071175056,915.4451720725867,915.4451720725867,439248.41506907693
Arkansas,m,40,2021-02-15,929.6831215495256,985.322686504607,985.322686504607,479234.23515135475
Arkansas,m,40,2021-03-15,1050.0576793651956,1105.6972443202767,1105.6972443202767,519227.42415298126
Arkansas,m,40,2021-04-15,1050.0576793651956,1110.6549408458327,1110.6549408458327,559227.3469166594
Arkansas,m,65,2020-03-15,0,17.867010417669405,17.867010417669405,12182.747491516398
Arkansas,m,65,2020-04-15,0,-0.0755004925930507,17.867010417669405,24394.776240240448
Arkansas,m,65,2020-05-15,42.556269301245834,42.48076880865278,60.42327971891524,36636.213917263536
Arkansas,m,65,2020-06-15,42.556269301245834,64.88762530928295,82.83013621954541,48907.15355695327
Arkansas,m,65,2020-07-15,144.21844652053318,166.5498025285703,184.49231343883275,61207.653556953446
Arkansas,m,65,2020-08-15,255.09119695903098,277.4225529670681,295.36506387733056,73537.72359355497
Arkansas,m,65,2020-09-15,312.4628578261106,334.79421383414774,352.7367247444102,85897.26828317922
Arkansas,m,65,2020-10-15,366.8443168174379,389.17567282547503,407.1181837357375,98286.07309774899
Arkansas,m,65,2020-11-15,485.83049817002734,508.16185417806446,526.1043650883269,110703.80436468845
Arkansas,m,65,2020-12-15,643.7794248452024,666.1107808532395,684.053291763502,123150.00926692314
Arkansas,m,65,2021-01-15,842.1023666669862,864.4337226750233,882.3762335852857,135624.11584287998
Arkansas,m,65,2021-02-15,842.1023666669862,904.3099288885244,922.2524397987868,148125.4329864873
Arkansas,m,65,2021-03-15,842.1023666669862,938.8138029616782,956.7563138719406,160653.15044717482
Arkansas,m,65,2021-04-15,842.1023666669862,979.7149035903891,997.6574145006516,173206.3388298736
Arkansas,m,75,2020-03-15,0,-2.8940325998711955,0,5317.162318121358
Arkansas,m,75,2020-04-15,0,-31.8893529497455,0,10646.289433113503
Arkansas,m,75,2020-05-15,0,-47.955498353227824,0,15987.230469461161
Arkansas,m,75,2020-06-15,0,-31.946230274216248,16.009268079011576,21339.847155187446
Arkansas,m,75,2020-07-15,0,4.823798229749116,52.77929658297694,26704.01382185384
Arkansas,m,75,2020-08-15,51.69167244898364,56.515470678732754,104.47096903196058,32079.63820780807
Arkansas,m,75,2020-09-15,132.09239553927728,136.9161937690264,184.87169212225422,37466.74467117548
Arkansas,m,75,2020-10-15,216.8155676871895,221.63936591693863,269.59486427016645,42865.49499310692
Arkansas,m,75,2020-11-15,354.4116918734989,359.235490103248,407.19098845647585,48276.1883777787
Arkansas,m,75,2020-12-15,503.1605421055321,507.9843403352812,555.9398386885091,53699.261452392646
Arkansas,m,75,2021-01-15,712.20626835076,717.0300665805091,764.9855649337369,59135.28826717604
Arkansas,m,75,2021-02-15,766.7858509485554,771.6096491783046,819.5651475315324,64584.98029538167
Arkansas,m,75,2021-03-15,766.7858509485554,746.4974973429099,819.5651475315324,70049.1864332878
Arkansas,m,75,2021-04-15,766.7858509485554,724.2294387109453,819.5651475315324,75528.89300019821
Arkansas,m,85,2020-03-15,0,-31.658828675947575,0,1723.0997255092982
Arkansas,m,85,2020-04-15,0,-71.35929070218123,0,3449.0368567546257
Arkansas,m,85,2020-05-15,0,-130.49047096420225,0,5177.809976555813
Arkansas,m,85,2020-06-15,0,-145.38491398343143,0,6909.410152589122
Arkansas,m,85,2020-07-15,43.10085124790436,-102.28406273552707,43.10085124790436,8643.820937387252
Arkansas,m,85,2020-08-15,43.10085124790436,-83.95683749621008,61.42807648722135,10381.01955642719
Arkansas,m,85,2020-09-15,91.74725675720322,-35.310431986911226,110.0744819965202,12120.981660481651
Arkansas,m,85,2020-10-15,183.08198031253391,56.02429156841947,201.4092055518509,13863.682513706926
Arkansas,m,85,2020-11-15,261.2235569713093,134.16586822719484,279.55078221062627,15609.096993642892
Arkansas,m,85,2020-12-15,395.2569322528722,268.1992435087578,413.5841574921892,17357.199591213
Arkansas,m,85,2021-01-15,454.48082830521747,327.423139561103,472.80805354453446,19107.96441072429
Arkansas,m,85,2021-02-15,454.48082830521747,309.0178830860652,472.80805354453446,20861.36516986738
Arkansas,m,85,2021-03-15,454.48082830521747,264.38080140650345,472.80805354453446,22617.37519971646
Arkansas,m,85,2021-04-15,454.48082830521747,207.34934193529466,472.80805354453446,24375.967444729322
Arkansas,t,0,2020-03-15,0,11.96081386482652,11.96081386482652,129441.72452784784
Arkansas,t,0,2020-04-15,0,20.251744670515876,20.251744670515876,258899.6304276734
Arkansas,t,0,2020-05-15,29.383011086751964,49.63475575726784,49.63475575726784,388373.62846788054
Arkansas,t,0,2020-06-15,81.2542631415956,101.50600781211148,101.50600781211148,517863.7549269942
Arkansas,t,0,2020-07-15,81.2542631415956,127.16670057209078,127.16670057209078,647370.1715936608
Arkansas,t,0,2020-08-15,81.2542631415956,140.13309115224538,140.13309115224538,776893.1627548683
Arkansas,t,0,2020-09-15,112.86792741566649,171.74675542631627,171.74675542631627,906433.1231488254
Arkansas,t,0,2020-10-15,152.29200299370734,211.17083100435713,211.17083100435713,1035990.5549531822
Arkansas,t,0,2020-11-15,152.29200299370734,234.68519162650938,234.68519162650938,1165566.0677850302
Arkansas,t,0,2020-12-15,185.7426501758122,268.13583880861427,268.13583880861427,1295160.3787009013
Arkansas,t,0,2021-01-15,185.7426501758122,295.43312432720325,295.43312432720325,1424774.3121967698
Arkansas,t,0,2021-02-15,185.7426501758122,317.0412205326015,317.0412205326015,1554408.8002080496
Arkansas,t,0,2021-03-15,230.0961624943032,361.3947328510925,361.3947328510925,1684064.8821095973
Arkansas,t,0,2021-04-15,230.0961624943032,380.1267136117292,380.1267136117292,1813743.7047157094
Arkansas,t,40,2020-03-15,0,28.71581086573019,28.71581086573019,81209.05845573604
Arkansas,t,40,2020-04-15,0,53.26373300437285,53.26373300437285,162430.53875649572
Arkansas,t,40,2020-05-15,0,86.89987116053715,86.89987116053715,243664.60884007008
Arkansas,t,40,2020-06-15,119.68647471822464,206.5863458787618,206.5863458787618,324911.373278606
Arkansas,t,40,2020-07-15,279.29017114427324,366.1900423048104,366.1900423048104,406170.873278606
Arkansas,t,40,2020-08-15,499.52604979122214,586.4259209517593,586.4259209517593,487443.07290252356
Arkansas,t,40,2020-09-15,657.3023863370659,744.202257497603,744.202257497603,568727.8039551437
Arkansas,t,40,2020-10-15,816.1837786327338,903.083649793271,903.083649793271,650024.7522051779
Arkansas,t,40,2020-11-15,991.7441312213363,1078.6440023818734,1078.6440023818734,731333.4573852643
Arkansas,t,40,2020-12-15,1300.5450538896687,1387.4449250502057,1387.4449250502057,812653.3131919677
Arkansas,t,40,2021-01-15,1610.414409288814,1697.3142804493511,1697.3142804493511,893983.5672857793
Arkansas,t,40,2021-02-15,1771.781156874079,1858.6810280346162,1858.6810280346162,975323.3212911169
Arkansas,t,40,2021-03-15,1946.139517727808,2033.039388888345,2033.039388888345,1056671.530796325
Arkansas,t,40,2021-04-15,1946.139517727808,2069.030806337359,2069.030806337359,1138027.0053536748
Arkansas,t,65,2020-03-15,0,10.91613076083388,10.91613076083388,25967.5955274931
Arkansas,t,65,2020-04-15,0,-8.527051699527306,10.91613076083388,51999.81909404676
Arkansas,t,65,2020-05-15,60.285511802972565,51.75846010344526,71.20164256380644,78097.01266697395
Arkansas,t,65,2020-06-15,60.285511802972565,95.89784132486068,115.34102378522186,104259.4783416844
Arkansas,t,65,2020-07-15,227.90961205195458,263.5219415738427,282.9651240342039,130487.47834168459
Arkansas,t,65,2020-08-15,411.4005999912058,447.0129295130939,466.4561119734551,156781.1915567929
Arkansas,t,65,2020-09-15,536.5108185593924,572.1231480812805,591.5663305416417,183140.53969600028
Arkansas,t,65,2020-10-15,677.0688112125284,712.6811407344165,732.1243231947777,209565.1438256854
Arkansas,t,65,2020-11-15,891.5474985162379,927.159828038126,946.6030104984872,236054.32436961465
Arkansas,t,65,2020-12-15,1182.1704002578958,1217.782729779784,1237.2259122401451,262607.1011089422
Arkansas,t,65,2021-01-15,1541.1192850504822,1576.7316145723703,1596.1747970327315,289222.19318220974
Arkansas,t,65,2021-02-15,1604.5312398482806,1640.1435693701687,1659.58675183053,315898.019085347
Arkansas,t,65,2021-03-15,1669.4392944177087,1705.0516239395968,1724.494806399958,342632.69667167123
Arkansas,t,65,2021-04-15,1731.3687952930636,1766.9811248149517,1786.424307275313,369424.0431518874
Arkansas,t,75,2020-03-15,0,-20.88141091486807,0,12531.188184164312
Arkansas,t,75,2020-04-15,0,-83.27642603939898,0,25087.576072362746
Arkansas,t,75,2020-05-15,0,-133.47553768769308,0,37668.84020520828
Arkansas,t,75,2020-06-15,0,-87.36339231040415,46.112145377288925,50274.70806231907
Arkansas,t,75,2020-07-15,0,-39.14248143892962,94.33305624876346,62904.95806231851
Arkansas,t,75,2020-08-15,139.06576035164494,99.92327891271532,233.3988166004084,75559.46295934453
Arkansas,t,75,2020-09-15,276.23264423997625,237.09016280104663,370.5657004887397,88238.363429087
Arkansas,t,75,2020-10-15,476.91147473417936,437.76899329524974,571.2445309829428,100942.1114652971
Arkansas,t,75,2020-11-15,730.1290734991244,690.9865920601948,824.4621297478878,113671.4703797873
Arkansas,t,75,2020-12-15,1039.2804744650848,1000.1379930261553,1133.6135307138484,126427.51480243134
Arkansas,t,75,2021-01-15,1372.312159313757,1333.1696778748276,1466.6452155625207,139211.63068116427
Arkansas,t,75,2021-02-15,1448.715666948641,1409.5731855097115,1543.0487231974043,152025.51528198246
Arkansas,t,75,2021-03-15,1448.715666948641,1348.5695629252527,1543.0487231974043,164871.1771889435
Arkansas,t,75,2021-04-15,1448.715666948641,1284.9738627793295,1543.0487231974043,177750.93630416633
Arkansas,t,85,2020-03-15,0,-39.261852608992626,0,5366.384284530398
Arkansas,t,85,2020-04-15,0,-99.03060227434469,0,10739.63976930124
Arkansas,t,85,2020-05-15,0,-122.57327667088782,0,16119.700887529818
Arkansas,t,85,2020-06-15,0,-122.5323038182238,0.040972852664026504,21506.444180767307
Arkansas,t,85,2020-07-15,79.86064581404537,-42.671658004178425,79.9016186667094,26899.688298898767
Arkansas,t,85,2020-08-15,232.70411320078824,110.17180938256445,232.74508605345227,32299.206135492102
Arkansas,t,85,2020-09-15,361.773565150645,239.24126133242123,361.81453800330905,37704.77336919387
Arkansas,t,85,2020-10-15,602.5811744460813,480.04887062785747,602.6221472987453,43116.18059907823
Arkansas,t,85,2020-11-15,887.0133262600457,764.4810224418219,887.0542991127097,48533.23334464695
Arkansas,t,85,2020-12-15,1228.5660004043525,1106.0336965861288,1228.6069732570168,53955.7520458294
Arkansas,t,85,2021-01-15,1477.321063996827,1354.788760178603,1477.3620368494908,59383.572062982574
Arkansas,t,85,2021-02-15,1477.321063996827,1333.1989271998877,1477.3620368494908,64816.543676891044
Arkansas,t,85,2021-03-15,1477.321063996827,1259.4889915083631,1477.3620368494908,70254.53208876701
Arkansas,t,85,2021-04-15,1477.321063996827,1129.156855615688,1477.3620368494908,75697.41742025028
California,f,0,2020-03-15,0,5.500569125205914,5.500569125205914,958179.959365823
California,f,0,2020-04-15,0,15.695319233196813,15.695319233196813,1916956.4814739714
California,f,0,2020-05-15,0,45.58591501857882,45.58591501857882,2876325.266860799
California,f,0,2020-06-15,54.58786881550782,100.17378383408663,100.17378383408663,3836282.6001743474
California,f,0,2020-07-15,165.8742005194223,211.4601155380011,211.4601155380011,4796825.350174347
California,f,0,2020-08-15,291.8599773105218,337.4458923291006,337.4458923291006,5757950.896209753
California,f,0,2020-09-15,365.54609356428,411.1320085828588,411.1320085828588,6719656.83412889
California,f,0,2020-10-15,451.9333857735723,497.5193007921511,497.5193007921511,7681940.902756985
California,f,0,2020-11-15,541.0226325113832,586.608547529962,586.608547529962,8644800.983896172
California,f,0,2020-12-15,719.8145543935002,765.400469412079,765.400469412079,9608235.102325492
California,f,0,2021-01-15,942.309814041191,987.8957290597698,987.8957290597698,10572241.425800884
California,f,0,2021-02-15,1027.509016043869,1073.0949310624478,1073.0949310624478,11536818.265055202
California,f,0,2021-03-15,1128.4127069217413,1173.9986219403202,1173.9986219403202,12501964.073798195
California,f,0,2021-04-15,1128.4127069217413,1223.6072901070193,1223.6072901070193,13467677.448716523
California,f,40,2020-03-15,109.97305233235761,109.97305233235761,109.97305233235761,525895.3216417463
California,f,40,2020-04-15,274.3448432454811,274.3448432454811,274.3448432454811,1051848.1621257644
California,f,40,2020-05-15,495.9488998648451,495.9488998648451,495.9488998648451,1577865.0407519224
California,f,40,2020-06-15,696.5981552708388,696.5981552708388,696.5981552708388,2103953.181950912
California,f,40,2020-07-15,1227.895888195758,1227.895888195758,1227.895888195758,2630120.515284248
California,f,40,2020-08-15,1762.5556369686612,1762.5556369686612,1762.5556369686612,3156375.423623844
California,f,40,2020-09-15,2044.3621252293037,2044.3621252293037,2044.3621252293037,3682725.735870303
California,f,40,2020-10-15,2322.1008750078977,2322.1008750078977,2322.1008750078977,4209178.475132495
California,f,40,2020-11-15,2546.7972664258104,2546.7972664258104,2546.7972664258104,4735739.858727554
California,f,40,2020-12-15,3836.420277013908,3836.420277013908,3836.420277013908,5262415.29818088
California,f,40,2021-01-15,5645.209524295606,5645.209524295606,5645.209524295606,5789209.399226137
California,f,40,2021-02-15,6283.38240639672,6283.38240639672,6283.38240639672,6316125.961805257
California,f,40,2021-03-15,6638.089812897096,6638.089812897096,6638.089812897096,6843167.980068433
California,f,40,2021-04-15,6638.089812897096,6671.405924354333,6671.405924354333,7370337.642374128
California,f,65,2020-03-15,0,90.4419848392015,90.4419848392015,159316.78907390713
California,f,65,2020-04-15,119.00462084176684,209.44660568096833,209.44660568096833,319126.755198324
California,f,65,2020-05-15,337.3137782557824,427.7557630949839,427.7557630949839,479428.117319478
California,f,65,2020-06-15,499.63326162711815,590.0752464663196,590.0752464663196,640218.3499786023
California,f,65,2020-07-15,957.1092017295202,1047.5511865687217,1047.5511865687217,801494.1833119357
California,f,65,2020-08-15,1442.5246838260605,1532.966668665262,1532.966668665262,963251.5420773629
California,f,65,2020-09-15,1719.48428350231,1809.9262683415116,1809.9262683415116,1125485.3017609748
California,f,65,2020-10-15,1988.7634615957616,2079.205446434963,2079.205446434963,1288189.2276037084
California,f,65,2020-11-15,2218.3388102401113,2308.7807950793126,2308.7807950793126,1451355.974601348
California,f,65,2020-12-15,3544.9908663096203,3635.4328511488216,3635.4328511488216,1614977.087504523
California,f,65,2021-01-15,5478.503185542788,5568.94517038199,5568.94517038199,1779043.0008187108
California,f,65,2021-02-15,6125.745662957158,6216.18764779636,6216.18764779636,1943543.0388042333
California,f,65,2021-03-15,6431.070491935455,6521.5124767746565,6521.5124767746565,2108465.4154762607
California,f,65,2021-04-15,6431.070491935455,6531.68405317814,6531.68405317814,2273797.2346048076
California,f,75,2020-03-15,0,118.30487255036633,118.30487255036633,84174.27040396335
California,f,75,2020-04-15,273.2007341750668,391.50560672543315,391.50560672543315,168607.39494976276
California,f,75,2020-05-15,406.99013268341196,525.2950052337783,525.2950052337783,253299.40120032144
California,f,75,2020-06-15,574.0564758919909,692.3613484423572,692.3613484423572,338250.3119646836
California,f,75,2020-07-15,1132.4795499555453,1250.7844225059116,1250.7844225059116,423460.1452980142
California,f,75,2020-08-15,1678.6783035390054,1796.9831760893717,1796.9831760893717,508929.1881327423
